stim_folder,wav_file,pred_original,pred_metamer,match_distance,metamer_wav
3_stim211_keys_jingling_orig_splits,3_stim211_keys_jingling_orig_04_07.wav,,,0.044068,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/3_stim211_keys_jingling_orig_splits/3_stim211_keys_jingling_orig_04_07/metamer_audio.wav
3_stim211_keys_jingling_orig_splits,3_stim211_keys_jingling_orig_07_10.wav,O,,0.043719,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/3_stim211_keys_jingling_orig_splits/3_stim211_keys_jingling_orig_07_10/metamer_audio.wav
4_stim224_walking_on_leaves_orig_splits,4_stim224_walking_on_leaves_orig_01_04.wav,,,0.032119,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/4_stim224_walking_on_leaves_orig_splits/4_stim224_walking_on_leaves_orig_01_04/metamer_audio.wav
4_stim224_walking_on_leaves_orig_splits,4_stim224_walking_on_leaves_orig_04_07.wav,,,0.025590,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/4_stim224_walking_on_leaves_orig_splits/4_stim224_walking_on_leaves_orig_04_07/metamer_audio.wav
4_stim224_walking_on_leaves_orig_splits,4_stim224_walking_on_leaves_orig_07_10.wav,O,THE HE HO,0.033393,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/4_stim224_walking_on_leaves_orig_splits/4_stim224_walking_on_leaves_orig_07_10/metamer_audio.wav
5_stim232_man_speaking_orig_splits,5_stim232_man_speaking_orig_01_04.wav,AN NEVER REALLY KNOW FOR TODAY,INWELL WE KNOW FOR FOR TODAY,0.149404,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/5_stim232_man_speaking_orig_splits/5_stim232_man_speaking_orig_01_04/metamer_audio.wav
5_stim232_man_speaking_orig_splits,5_stim232_man_speaking_orig_04_07.wav,GOING TO TEACH YOU A FEW HOOLE THINGS ABOUT HIM,GOING TO PA YOU WIH TOIN OBOUTIM,0.168174,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/5_stim232_man_speaking_orig_splits/5_stim232_man_speaking_orig_04_07/metamer_audio.wav
5_stim232_man_speaking_orig_splits,5_stim232_man_speaking_orig_07_10.wav,YOU CAN GET MORE OUT HIS BOOKS I AN FEEL SMARL,YOU CAN GET MORE I AM FEEL TMORROW,0.149297,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/5_stim232_man_speaking_orig_splits/5_stim232_man_speaking_orig_07_10/metamer_audio.wav
6_stim254_orchestra_music_orig_splits,6_stim254_orchestra_music_orig_01_04.wav,TO  O O O, A TI TI,0.126401,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/6_stim254_orchestra_music_orig_splits/6_stim254_orchestra_music_orig_01_04/metamer_audio.wav
6_stim254_orchestra_music_orig_splits,6_stim254_orchestra_music_orig_04_07.wav,OU OOW,,0.133598,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/6_stim254_orchestra_music_orig_splits/6_stim254_orchestra_music_orig_04_07/metamer_audio.wav
6_stim254_orchestra_music_orig_splits,6_stim254_orchestra_music_orig_07_10.wav,O, ,0.123469,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/6_stim254_orchestra_music_orig_splits/6_stim254_orchestra_music_orig_07_10/metamer_audio.wav
7_stim268_piano_orig_splits,7_stim268_piano_orig_01_04.wav,HOU O O THOW, I,0.161156,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/7_stim268_piano_orig_splits/7_stim268_piano_orig_01_04/metamer_audio.wav
7_stim268_piano_orig_splits,7_stim268_piano_orig_04_07.wav, THER,,0.150334,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/7_stim268_piano_orig_splits/7_stim268_piano_orig_04_07/metamer_audio.wav
7_stim268_piano_orig_splits,7_stim268_piano_orig_07_10.wav,THOHO HO, I THE ,0.181883,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/7_stim268_piano_orig_splits/7_stim268_piano_orig_07_10/metamer_audio.wav
8_stim283_contemporary_rb_orig_splits,8_stim283_contemporary_rb_orig_01_04.wav,WHER YOU WEAR IT,,0.188048,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/8_stim283_contemporary_rb_orig_splits/8_stim283_contemporary_rb_orig_01_04/metamer_audio.wav
8_stim283_contemporary_rb_orig_splits,8_stim283_contemporary_rb_orig_04_07.wav,DONTO WA TAR FOR ME,ON WORRY ,0.200844,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/8_stim283_contemporary_rb_orig_splits/8_stim283_contemporary_rb_orig_04_07/metamer_audio.wav
8_stim283_contemporary_rb_orig_splits,8_stim283_contemporary_rb_orig_07_10.wav,HE SOR YOU JUST WORT,,0.186229,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/8_stim283_contemporary_rb_orig_splits/8_stim283_contemporary_rb_orig_07_10/metamer_audio.wav
9_stim28_big_band_music_orig_splits,9_stim28_big_band_music_orig_01_04.wav,,,0.103351,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/9_stim28_big_band_music_orig_splits/9_stim28_big_band_music_orig_01_04/metamer_audio.wav
9_stim28_big_band_music_orig_splits,9_stim28_big_band_music_orig_04_07.wav,OO, THE THER ,0.125718,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/9_stim28_big_band_music_orig_splits/9_stim28_big_band_music_orig_04_07/metamer_audio.wav
9_stim28_big_band_music_orig_splits,9_stim28_big_band_music_orig_07_10.wav,O,,0.095370,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/9_stim28_big_band_music_orig_splits/9_stim28_big_band_music_orig_07_10/metamer_audio.wav
10_stim29_biting_and_chewing_orig_splits,10_stim29_biting_and_chewing_orig_01_04.wav,,I,0.040841,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/10_stim29_biting_and_chewing_orig_splits/10_stim29_biting_and_chewing_orig_01_04/metamer_audio.wav
10_stim29_biting_and_chewing_orig_splits,10_stim29_biting_and_chewing_orig_04_07.wav,,,0.033932,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/10_stim29_biting_and_chewing_orig_splits/10_stim29_biting_and_chewing_orig_04_07/metamer_audio.wav
10_stim29_biting_and_chewing_orig_splits,10_stim29_biting_and_chewing_orig_07_10.wav,OU, THI ,0.045211,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/10_stim29_biting_and_chewing_orig_splits/10_stim29_biting_and_chewing_orig_07_10/metamer_audio.wav
11_stim315_saxophone_jazz_solo_orig_splits,11_stim315_saxophone_jazz_solo_orig_01_04.wav, THE, ,0.129078,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/11_stim315_saxophone_jazz_solo_orig_splits/11_stim315_saxophone_jazz_solo_orig_01_04/metamer_audio.wav
11_stim315_saxophone_jazz_solo_orig_splits,11_stim315_saxophone_jazz_solo_orig_04_07.wav, IR KO , I ,0.121273,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/11_stim315_saxophone_jazz_solo_orig_splits/11_stim315_saxophone_jazz_solo_orig_04_07/metamer_audio.wav
11_stim315_saxophone_jazz_solo_orig_splits,11_stim315_saxophone_jazz_solo_orig_07_10.wav,,,0.101338,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/11_stim315_saxophone_jazz_solo_orig_splits/11_stim315_saxophone_jazz_solo_orig_07_10/metamer_audio.wav
12_stim320_scratching_orig_splits,12_stim320_scratching_orig_01_04.wav,,,0.045829,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/12_stim320_scratching_orig_splits/12_stim320_scratching_orig_01_04/metamer_audio.wav
12_stim320_scratching_orig_splits,12_stim320_scratching_orig_04_07.wav,TI I I ,,0.061483,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/12_stim320_scratching_orig_splits/12_stim320_scratching_orig_04_07/metamer_audio.wav
12_stim320_scratching_orig_splits,12_stim320_scratching_orig_07_10.wav,,,0.070995,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/12_stim320_scratching_orig_splits/12_stim320_scratching_orig_07_10/metamer_audio.wav
13_stim337_siren_orig_splits,13_stim337_siren_orig_01_04.wav,AOO THE,,0.280065,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/13_stim337_siren_orig_splits/13_stim337_siren_orig_01_04/metamer_audio.wav
13_stim337_siren_orig_splits,13_stim337_siren_orig_04_07.wav,OO,,0.295200,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/13_stim337_siren_orig_splits/13_stim337_siren_orig_04_07/metamer_audio.wav
13_stim337_siren_orig_splits,13_stim337_siren_orig_07_10.wav,OOOOOOO,,0.288001,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/13_stim337_siren_orig_splits/13_stim337_siren_orig_07_10/metamer_audio.wav
14_stim33_bluegrass_orig_splits,14_stim33_bluegrass_orig_01_04.wav, TE E, I I,0.147723,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/14_stim33_bluegrass_orig_splits/14_stim33_bluegrass_orig_01_04/metamer_audio.wav
14_stim33_bluegrass_orig_splits,14_stim33_bluegrass_orig_04_07.wav, THE  ,,0.141234,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/14_stim33_bluegrass_orig_splits/14_stim33_bluegrass_orig_04_07/metamer_audio.wav
14_stim33_bluegrass_orig_splits,14_stim33_bluegrass_orig_07_10.wav,E ,  I ,0.125981,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/14_stim33_bluegrass_orig_splits/14_stim33_bluegrass_orig_07_10/metamer_audio.wav
15_stim387_typing_orig_splits,15_stim387_typing_orig_01_04.wav,OO,WAL WOING EIN,0.048544,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/15_stim387_typing_orig_splits/15_stim387_typing_orig_01_04/metamer_audio.wav
15_stim387_typing_orig_splits,15_stim387_typing_orig_04_07.wav,OU O ,W WIN I T ,0.062461,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/15_stim387_typing_orig_splits/15_stim387_typing_orig_04_07/metamer_audio.wav
15_stim387_typing_orig_splits,15_stim387_typing_orig_07_10.wav,OU, WE WO O ,0.052686,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/15_stim387_typing_orig_splits/15_stim387_typing_orig_07_10/metamer_audio.wav
16_stim394_violin_orig_splits,16_stim394_violin_orig_01_04.wav,,II,0.125924,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/16_stim394_violin_orig_splits/16_stim394_violin_orig_01_04/metamer_audio.wav
16_stim394_violin_orig_splits,16_stim394_violin_orig_04_07.wav,WHO WHEH WHO,A WHE ARE ,0.154393,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/16_stim394_violin_orig_splits/16_stim394_violin_orig_04_07/metamer_audio.wav
16_stim394_violin_orig_splits,16_stim394_violin_orig_07_10.wav,HOE,,0.104169,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/16_stim394_violin_orig_splits/16_stim394_violin_orig_07_10/metamer_audio.wav
17_stim401_walking_with_heels_orig_splits,17_stim401_walking_with_heels_orig_01_04.wav,,HTAT OM,0.030677,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/17_stim401_walking_with_heels_orig_splits/17_stim401_walking_with_heels_orig_01_04/metamer_audio.wav
17_stim401_walking_with_heels_orig_splits,17_stim401_walking_with_heels_orig_04_07.wav,, WHAT ,0.031965,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/17_stim401_walking_with_heels_orig_splits/17_stim401_walking_with_heels_orig_04_07/metamer_audio.wav
17_stim401_walking_with_heels_orig_splits,17_stim401_walking_with_heels_orig_07_10.wav,,,0.033586,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/17_stim401_walking_with_heels_orig_splits/17_stim401_walking_with_heels_orig_07_10/metamer_audio.wav
18_stim414_woman_speaking_orig_splits,18_stim414_woman_speaking_orig_01_04.wav,TA TIME WALKE TO THE PAST AS WHELL WAS INSIDE,SA GOING OI THE PAST AS WELLS INSIDE,0.121053,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/18_stim414_woman_speaking_orig_splits/18_stim414_woman_speaking_orig_01_04/metamer_audio.wav
18_stim414_woman_speaking_orig_splits,18_stim414_woman_speaking_orig_04_07.wav,INTO THE PRESENT WAS ING ITS DESTRUCTION TO BECOME,THE PRESENT WAS IN ITS PRESTRUCTION T BECOME,0.095177,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/18_stim414_woman_speaking_orig_splits/18_stim414_woman_speaking_orig_04_07/metamer_audio.wav
18_stim414_woman_speaking_orig_splits,18_stim414_woman_speaking_orig_07_10.wav,FRIME MOR HANGLESS THE A MURDER OF BIHUMANTS, IS TTHE MOR WISHUMAN,0.206739,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/18_stim414_woman_speaking_orig_splits/18_stim414_woman_speaking_orig_07_10/metamer_audio.wav
19_stim418_writing_on_paper_orig_splits,19_stim418_writing_on_paper_orig_01_04.wav,THOU O,,0.062506,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/19_stim418_writing_on_paper_orig_splits/19_stim418_writing_on_paper_orig_01_04/metamer_audio.wav
19_stim418_writing_on_paper_orig_splits,19_stim418_writing_on_paper_orig_04_07.wav,,,0.055245,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/19_stim418_writing_on_paper_orig_splits/19_stim418_writing_on_paper_orig_04_07/metamer_audio.wav
19_stim418_writing_on_paper_orig_splits,19_stim418_writing_on_paper_orig_07_10.wav, THI,,0.056020,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/19_stim418_writing_on_paper_orig_splits/19_stim418_writing_on_paper_orig_07_10/metamer_audio.wav
20_stim41_breathing_orig_splits,20_stim41_breathing_orig_01_04.wav,,,0.074301,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/20_stim41_breathing_orig_splits/20_stim41_breathing_orig_01_04/metamer_audio.wav
20_stim41_breathing_orig_splits,20_stim41_breathing_orig_04_07.wav,,,0.099957,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/20_stim41_breathing_orig_splits/20_stim41_breathing_orig_04_07/metamer_audio.wav
20_stim41_breathing_orig_splits,20_stim41_breathing_orig_07_10.wav,,,0.071783,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/20_stim41_breathing_orig_splits/20_stim41_breathing_orig_07_10/metamer_audio.wav
21_stim461_latin_music_orig_splits,21_stim461_latin_music_orig_01_04.wav, HE H,,0.142042,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/21_stim461_latin_music_orig_splits/21_stim461_latin_music_orig_01_04/metamer_audio.wav
21_stim461_latin_music_orig_splits,21_stim461_latin_music_orig_04_07.wav, ,,0.170473,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/21_stim461_latin_music_orig_splits/21_stim461_latin_music_orig_04_07/metamer_audio.wav
21_stim461_latin_music_orig_splits,21_stim461_latin_music_orig_07_10.wav,O,,0.170127,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/21_stim461_latin_music_orig_splits/21_stim461_latin_music_orig_07_10/metamer_audio.wav
22_stim501_spanish_orig_splits,22_stim501_spanish_orig_01_04.wav,FARST WAT HE'S HE PINGE SO BEFORL,E BOR THINS O O,0.173932,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/22_stim501_spanish_orig_splits/22_stim501_spanish_orig_01_04/metamer_audio.wav
22_stim501_spanish_orig_splits,22_stim501_spanish_orig_04_07.wav,TISWEET PEOPOLE WIVE COM IN EGUSSING REGULAL OFFIC,E YOU CILL   O ,0.152109,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/22_stim501_spanish_orig_splits/22_stim501_spanish_orig_04_07/metamer_audio.wav
22_stim501_spanish_orig_splits,22_stim501_spanish_orig_07_10.wav,MAGNET EANDSEPLE THAN E DID BEPORE MARRIES,   O O,0.158444,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/22_stim501_spanish_orig_splits/22_stim501_spanish_orig_07_10/metamer_audio.wav
23_stim502_french_orig_splits,23_stim502_french_orig_01_04.wav,WAS ON CES YOUOWIS,WI SEEYOU  ITH ,0.162022,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/23_stim502_french_orig_splits/23_stim502_french_orig_01_04/metamer_audio.wav
23_stim502_french_orig_splits,23_stim502_french_orig_04_07.wav,YOUR CORNEY SEOFF YOU TO SE SUCCESSS,EL OE TCOO TO SISEER,0.109079,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/23_stim502_french_orig_splits/23_stim502_french_orig_04_07/metamer_audio.wav
23_stim502_french_orig_splits,23_stim502_french_orig_07_10.wav, BARIED WHA PSYCHE WIL, WAS I GET WORI,0.100232,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/23_stim502_french_orig_splits/23_stim502_french_orig_07_10/metamer_audio.wav
24_stim503_italian_orig_splits,24_stim503_italian_orig_01_04.wav,YOU GET ASINON GABLEDIN RE, ,0.084722,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/24_stim503_italian_orig_splits/24_stim503_italian_orig_01_04/metamer_audio.wav
24_stim503_italian_orig_splits,24_stim503_italian_orig_04_07.wav,IN NOU TRAIL LIGRETESINS IITS, TALL TE ME TE TANE,0.192038,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/24_stim503_italian_orig_splits/24_stim503_italian_orig_04_07/metamer_audio.wav
24_stim503_italian_orig_splits,24_stim503_italian_orig_07_10.wav,IS PU I TOHT IKE IT S ESE YOU A,E E YOU AR,0.149578,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/24_stim503_italian_orig_splits/24_stim503_italian_orig_07_10/metamer_audio.wav
25_stim504_german_orig_splits,25_stim504_german_orig_01_04.wav,NOUH BUIG A PATH IN TORTN MACHINE THAT'S CONET SINGER,O SH ME OI ,0.172885,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/25_stim504_german_orig_splits/25_stim504_german_orig_01_04/metamer_audio.wav
25_stim504_german_orig_splits,25_stim504_german_orig_04_07.wav,I NEED IS FI AM FON PU MAN,  AM WORE R,0.211091,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/25_stim504_german_orig_splits/25_stim504_german_orig_04_07/metamer_audio.wav
25_stim504_german_orig_splits,25_stim504_german_orig_07_10.wav,CISI UE DA SE IS ISION EGMENTS,  SHE I TO BMENT,0.227931,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl64_seed1_eps1000p0/25_stim504_german_orig_splits/25_stim504_german_orig_07_10/metamer_audio.wav
