stim_folder,wav_file,pred_original,pred_metamer,match_distance,metamer_wav
7_stim268_piano_orig_splits,7_stim268_piano_orig_01_04.wav,HOU O O THOW, I,0.161156,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/7_stim268_piano_orig_splits/7_stim268_piano_orig_01_04/metamer_audio.wav
7_stim268_piano_orig_splits,7_stim268_piano_orig_04_07.wav, THER, ,0.150334,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/7_stim268_piano_orig_splits/7_stim268_piano_orig_04_07/metamer_audio.wav
7_stim268_piano_orig_splits,7_stim268_piano_orig_07_10.wav,THOHO HO, TI THE ,0.181883,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/7_stim268_piano_orig_splits/7_stim268_piano_orig_07_10/metamer_audio.wav
8_stim283_contemporary_rb_orig_splits,8_stim283_contemporary_rb_orig_01_04.wav,WHER YOU WEAR IT,,0.188048,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/8_stim283_contemporary_rb_orig_splits/8_stim283_contemporary_rb_orig_01_04/metamer_audio.wav
8_stim283_contemporary_rb_orig_splits,8_stim283_contemporary_rb_orig_04_07.wav,DONTO WA TAR FOR ME,ON WORRY ,0.200844,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/8_stim283_contemporary_rb_orig_splits/8_stim283_contemporary_rb_orig_04_07/metamer_audio.wav
8_stim283_contemporary_rb_orig_splits,8_stim283_contemporary_rb_orig_07_10.wav,HE SOR YOU JUST WORT, I,0.186229,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/8_stim283_contemporary_rb_orig_splits/8_stim283_contemporary_rb_orig_07_10/metamer_audio.wav
9_stim28_big_band_music_orig_splits,9_stim28_big_band_music_orig_01_04.wav,,,0.103351,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/9_stim28_big_band_music_orig_splits/9_stim28_big_band_music_orig_01_04/metamer_audio.wav
9_stim28_big_band_music_orig_splits,9_stim28_big_band_music_orig_04_07.wav,OO,HI THI ,0.125718,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/9_stim28_big_band_music_orig_splits/9_stim28_big_band_music_orig_04_07/metamer_audio.wav
9_stim28_big_band_music_orig_splits,9_stim28_big_band_music_orig_07_10.wav,O,,0.095370,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/9_stim28_big_band_music_orig_splits/9_stim28_big_band_music_orig_07_10/metamer_audio.wav
10_stim29_biting_and_chewing_orig_splits,10_stim29_biting_and_chewing_orig_01_04.wav,,I,0.040841,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/10_stim29_biting_and_chewing_orig_splits/10_stim29_biting_and_chewing_orig_01_04/metamer_audio.wav
10_stim29_biting_and_chewing_orig_splits,10_stim29_biting_and_chewing_orig_04_07.wav,,,0.033932,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/10_stim29_biting_and_chewing_orig_splits/10_stim29_biting_and_chewing_orig_04_07/metamer_audio.wav
10_stim29_biting_and_chewing_orig_splits,10_stim29_biting_and_chewing_orig_07_10.wav,OU,I THI ,0.045211,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/10_stim29_biting_and_chewing_orig_splits/10_stim29_biting_and_chewing_orig_07_10/metamer_audio.wav
11_stim315_saxophone_jazz_solo_orig_splits,11_stim315_saxophone_jazz_solo_orig_01_04.wav, THE, ,0.129078,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/11_stim315_saxophone_jazz_solo_orig_splits/11_stim315_saxophone_jazz_solo_orig_01_04/metamer_audio.wav
11_stim315_saxophone_jazz_solo_orig_splits,11_stim315_saxophone_jazz_solo_orig_04_07.wav, IR KO , I ,0.121273,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/11_stim315_saxophone_jazz_solo_orig_splits/11_stim315_saxophone_jazz_solo_orig_04_07/metamer_audio.wav
11_stim315_saxophone_jazz_solo_orig_splits,11_stim315_saxophone_jazz_solo_orig_07_10.wav,,,0.101338,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/11_stim315_saxophone_jazz_solo_orig_splits/11_stim315_saxophone_jazz_solo_orig_07_10/metamer_audio.wav
12_stim320_scratching_orig_splits,12_stim320_scratching_orig_01_04.wav,,,0.045829,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/12_stim320_scratching_orig_splits/12_stim320_scratching_orig_01_04/metamer_audio.wav
12_stim320_scratching_orig_splits,12_stim320_scratching_orig_04_07.wav,TI I I ,,0.061483,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/12_stim320_scratching_orig_splits/12_stim320_scratching_orig_04_07/metamer_audio.wav
12_stim320_scratching_orig_splits,12_stim320_scratching_orig_07_10.wav,,,0.070995,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/12_stim320_scratching_orig_splits/12_stim320_scratching_orig_07_10/metamer_audio.wav
13_stim337_siren_orig_splits,13_stim337_siren_orig_01_04.wav,AOO THE,,0.280065,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/13_stim337_siren_orig_splits/13_stim337_siren_orig_01_04/metamer_audio.wav
13_stim337_siren_orig_splits,13_stim337_siren_orig_04_07.wav,OO,,0.295200,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/13_stim337_siren_orig_splits/13_stim337_siren_orig_04_07/metamer_audio.wav
13_stim337_siren_orig_splits,13_stim337_siren_orig_07_10.wav,OOOOOOO,,0.288001,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/13_stim337_siren_orig_splits/13_stim337_siren_orig_07_10/metamer_audio.wav
14_stim33_bluegrass_orig_splits,14_stim33_bluegrass_orig_01_04.wav, TE E,I ,0.147723,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/14_stim33_bluegrass_orig_splits/14_stim33_bluegrass_orig_01_04/metamer_audio.wav
14_stim33_bluegrass_orig_splits,14_stim33_bluegrass_orig_04_07.wav, THE  ,,0.141234,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/14_stim33_bluegrass_orig_splits/14_stim33_bluegrass_orig_04_07/metamer_audio.wav
14_stim33_bluegrass_orig_splits,14_stim33_bluegrass_orig_07_10.wav,E ,  I ,0.125981,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/14_stim33_bluegrass_orig_splits/14_stim33_bluegrass_orig_07_10/metamer_audio.wav
15_stim387_typing_orig_splits,15_stim387_typing_orig_01_04.wav,OO,A WOING TEI,0.048544,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/15_stim387_typing_orig_splits/15_stim387_typing_orig_01_04/metamer_audio.wav
15_stim387_typing_orig_splits,15_stim387_typing_orig_04_07.wav,OU O ,E WIE  T W,0.062461,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/15_stim387_typing_orig_splits/15_stim387_typing_orig_04_07/metamer_audio.wav
15_stim387_typing_orig_splits,15_stim387_typing_orig_07_10.wav,OU, WE W OO,0.052686,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/15_stim387_typing_orig_splits/15_stim387_typing_orig_07_10/metamer_audio.wav
16_stim394_violin_orig_splits,16_stim394_violin_orig_01_04.wav,,II,0.125924,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/16_stim394_violin_orig_splits/16_stim394_violin_orig_01_04/metamer_audio.wav
16_stim394_violin_orig_splits,16_stim394_violin_orig_04_07.wav,WHO WHEH WHO,HAN WHE ARE ,0.154393,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/16_stim394_violin_orig_splits/16_stim394_violin_orig_04_07/metamer_audio.wav
16_stim394_violin_orig_splits,16_stim394_violin_orig_07_10.wav,HOE,,0.104169,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/16_stim394_violin_orig_splits/16_stim394_violin_orig_07_10/metamer_audio.wav
17_stim401_walking_with_heels_orig_splits,17_stim401_walking_with_heels_orig_01_04.wav,, WHWHAT OM,0.030677,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/17_stim401_walking_with_heels_orig_splits/17_stim401_walking_with_heels_orig_01_04/metamer_audio.wav
17_stim401_walking_with_heels_orig_splits,17_stim401_walking_with_heels_orig_04_07.wav,, WHAT  HHA,0.031965,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/17_stim401_walking_with_heels_orig_splits/17_stim401_walking_with_heels_orig_04_07/metamer_audio.wav
17_stim401_walking_with_heels_orig_splits,17_stim401_walking_with_heels_orig_07_10.wav,, TH ,0.033586,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/17_stim401_walking_with_heels_orig_splits/17_stim401_walking_with_heels_orig_07_10/metamer_audio.wav
18_stim414_woman_speaking_orig_splits,18_stim414_woman_speaking_orig_01_04.wav,TA TIME WALKE TO THE PAST AS WHELL WAS INSIDE,SA GOING OR I THE PAST AS WELLS INSIDE,0.121053,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/18_stim414_woman_speaking_orig_splits/18_stim414_woman_speaking_orig_01_04/metamer_audio.wav
18_stim414_woman_speaking_orig_splits,18_stim414_woman_speaking_orig_04_07.wav,INTO THE PRESENT WAS ING ITS DESTRUCTION TO BECOME,THE PRESEN WAS IN ITS PRESTRUCTION TO BECOME A,0.095177,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/18_stim414_woman_speaking_orig_splits/18_stim414_woman_speaking_orig_04_07/metamer_audio.wav
18_stim414_woman_speaking_orig_splits,18_stim414_woman_speaking_orig_07_10.wav,FRIME MOR HANGLESS THE A MURDER OF BIHUMANTS,MORING IS  THE MO WISHUMAN,0.206739,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/18_stim414_woman_speaking_orig_splits/18_stim414_woman_speaking_orig_07_10/metamer_audio.wav
19_stim418_writing_on_paper_orig_splits,19_stim418_writing_on_paper_orig_01_04.wav,THOU O,,0.062506,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/19_stim418_writing_on_paper_orig_splits/19_stim418_writing_on_paper_orig_01_04/metamer_audio.wav
19_stim418_writing_on_paper_orig_splits,19_stim418_writing_on_paper_orig_04_07.wav,,,0.055245,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/19_stim418_writing_on_paper_orig_splits/19_stim418_writing_on_paper_orig_04_07/metamer_audio.wav
19_stim418_writing_on_paper_orig_splits,19_stim418_writing_on_paper_orig_07_10.wav, THI,,0.056020,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/19_stim418_writing_on_paper_orig_splits/19_stim418_writing_on_paper_orig_07_10/metamer_audio.wav
20_stim41_breathing_orig_splits,20_stim41_breathing_orig_01_04.wav,,,0.074301,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/20_stim41_breathing_orig_splits/20_stim41_breathing_orig_01_04/metamer_audio.wav
20_stim41_breathing_orig_splits,20_stim41_breathing_orig_04_07.wav,,,0.099957,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/20_stim41_breathing_orig_splits/20_stim41_breathing_orig_04_07/metamer_audio.wav
20_stim41_breathing_orig_splits,20_stim41_breathing_orig_07_10.wav,,,0.071783,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/20_stim41_breathing_orig_splits/20_stim41_breathing_orig_07_10/metamer_audio.wav
21_stim461_latin_music_orig_splits,21_stim461_latin_music_orig_01_04.wav, HE H,,0.142042,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/21_stim461_latin_music_orig_splits/21_stim461_latin_music_orig_01_04/metamer_audio.wav
21_stim461_latin_music_orig_splits,21_stim461_latin_music_orig_04_07.wav, ,,0.170473,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/21_stim461_latin_music_orig_splits/21_stim461_latin_music_orig_04_07/metamer_audio.wav
21_stim461_latin_music_orig_splits,21_stim461_latin_music_orig_07_10.wav,O,,0.170127,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/21_stim461_latin_music_orig_splits/21_stim461_latin_music_orig_07_10/metamer_audio.wav
22_stim501_spanish_orig_splits,22_stim501_spanish_orig_01_04.wav,FARST WAT HE'S HE PINGE SO BEFORL,A BO  THINS O O,0.173932,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/22_stim501_spanish_orig_splits/22_stim501_spanish_orig_01_04/metamer_audio.wav
22_stim501_spanish_orig_splits,22_stim501_spanish_orig_04_07.wav,TISWEET PEOPOLE WIVE COM IN EGUSSING REGULAL OFFIC,YOU CILL AN EO ,0.152109,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/22_stim501_spanish_orig_splits/22_stim501_spanish_orig_04_07/metamer_audio.wav
22_stim501_spanish_orig_splits,22_stim501_spanish_orig_07_10.wav,MAGNET EANDSEPLE THAN E DID BEPORE MARRIES,YMA  YO BOR,0.158444,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/22_stim501_spanish_orig_splits/22_stim501_spanish_orig_07_10/metamer_audio.wav
23_stim502_french_orig_splits,23_stim502_french_orig_01_04.wav,WAS ON CES YOUOWIS,WSEYOUO  WITH HI,0.162022,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/23_stim502_french_orig_splits/23_stim502_french_orig_01_04/metamer_audio.wav
23_stim502_french_orig_splits,23_stim502_french_orig_04_07.wav,YOUR CORNEY SEOFF YOU TO SE SUCCESSS,TE OY THE CAEN FOM ISEER,0.109079,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/23_stim502_french_orig_splits/23_stim502_french_orig_04_07/metamer_audio.wav
23_stim502_french_orig_splits,23_stim502_french_orig_07_10.wav, BARIED WHA PSYCHE WIL, WAS I GET WORI,0.100232,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/23_stim502_french_orig_splits/23_stim502_french_orig_07_10/metamer_audio.wav
24_stim503_italian_orig_splits,24_stim503_italian_orig_01_04.wav,YOU GET ASINON GABLEDIN RE, ,0.084722,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/24_stim503_italian_orig_splits/24_stim503_italian_orig_01_04/metamer_audio.wav
24_stim503_italian_orig_splits,24_stim503_italian_orig_04_07.wav,IN NOU TRAIL LIGRETESINS IITS, TELL TE ME TE TINE,0.192038,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/24_stim503_italian_orig_splits/24_stim503_italian_orig_04_07/metamer_audio.wav
24_stim503_italian_orig_splits,24_stim503_italian_orig_07_10.wav,IS PU I TOHT IKE IT S ESE YOU A,E OU TOR,0.149578,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/24_stim503_italian_orig_splits/24_stim503_italian_orig_07_10/metamer_audio.wav
25_stim504_german_orig_splits,25_stim504_german_orig_01_04.wav,NOUH BUIG A PATH IN TORTN MACHINE THAT'S CONET SINGER, I O  ,0.172885,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/25_stim504_german_orig_splits/25_stim504_german_orig_01_04/metamer_audio.wav
25_stim504_german_orig_splits,25_stim504_german_orig_04_07.wav,I NEED IS FI AM FON PU MAN,WA  M AM FOR I ,0.211091,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/25_stim504_german_orig_splits/25_stim504_german_orig_04_07/metamer_audio.wav
25_stim504_german_orig_splits,25_stim504_german_orig_07_10.wav,CISI UE DA SE IS ISION EGMENTS,CA  SHE I TO BEMENT,0.227931,/orcd/home/002/aimeeyu/mms_project/model_metamers_pytorch/results/av_grid_sweeps/iter500_step0p01_initnoise_gl32_seed1_eps1000p0/25_stim504_german_orig_splits/25_stim504_german_orig_07_10/metamer_audio.wav
